INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
222000844,801,,ASSAULT - SIMPLE,A1,122,0,1/5/2022 1:44,2022,1,Wednesday,1,,TREMONT ST,42.35040583,-71.06512526,"(42.35040583327376, -71.06512526115185)"
222020968,3006,,SICK/INJURED/MEDICAL - PERSON,C11, ,0,3/25/2022 22:24,2022,3,Friday,22,,HENDRY ST,42.30945933,-71.06514623,"(42.30945933144783, -71.06514623392057)"
222024357,3801,,M/V ACCIDENT - OTHER,B2, ,0,4/7/2022 14:28,2022,4,Thursday,14,,"COLUMBIA RD & DUDLEY ST
DORCHESTER  MA 02125
UNITE",42.31705298,-71.065214,"(42.31705298210659, -71.0652140008863)"
222004091,1402,,VANDALISM,A1, ,0,1/2/2022 15:45,2022,1,Sunday,15,,BOYLSTON ST,42.35241815,-71.06525499,"(42.352418147286066, -71.06525498581209)"
222000051,1402,,VANDALISM,A1, ,0,1/1/2022 3:41,2022,1,Saturday,3,,BOYLSTON ST,42.35241815,-71.06525499,"(42.352418147286066, -71.06525498581209)"
222022359,3115,,INVESTIGATE PERSON,A1, ,0,3/31/2022 0:26,2022,3,Thursday,0,,BOYLSTON ST,42.35241815,-71.06525499,"(42.352418147286066, -71.06525498581209)"
222011654,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,A1, ,0,2/17/2022 16:50,2022,2,Thursday,16,,BOYLSTON ST,42.35241815,-71.06525499,"(42.352418147286066, -71.06525498581209)"
222004979,301,,ROBBERY,A1, ,0,1/22/2022 19:43,2022,1,Saturday,19,,BOYLSTON ST,42.35241815,-71.06525499,"(42.352418147286066, -71.06525498581209)"
222022025,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2, ,0,3/29/2022 19:18,2022,3,Tuesday,19,,COLUMBIA RD,42.31685976,-71.06527513,"(42.316859756805485, -71.06527513419982)"
222011994,3803,,M/V ACCIDENT - PERSONAL INJURY,C11, ,0,2/18/2022 19:22,2022,2,Friday,19,,BOWDOIN ST,42.3078312,-71.06529544,"(42.307831198096586, -71.06529544089109)"
222008626,3410,,TOWED MOTOR VEHICLE,C11, ,0,2/6/2022 2:33,2022,2,Sunday,2,,GENEVA AVE,42.2997969,-71.06533457,"(42.29979689518329, -71.06533457226695)"
222003509,1831,,SICK ASSIST,A1, ,0,1/17/2022 0:54,2022,1,Monday,0,,TREMONT ST,42.34942864,-71.06536641,"(42.3494286414245, -71.06536641197421)"
222002598,3803,,M/V ACCIDENT - PERSONAL INJURY,A1,121,0,1/13/2022 8:45,2022,1,Thursday,8,,TREMONT ST,42.34942864,-71.06536641,"(42.3494286414245, -71.06536641197421)"
222023367,1831,,SICK ASSIST,A1, ,0,4/4/2022 1:20,2022,4,Monday,1,,TREMONT ST,42.34942864,-71.06536641,"(42.3494286414245, -71.06536641197421)"
222008822,801,,ASSAULT - SIMPLE,A1, ,0,2/7/2022 2:50,2022,2,Monday,2,,TREMONT ST,42.34942864,-71.06536641,"(42.3494286414245, -71.06536641197421)"
222015875,617,,LARCENY THEFT FROM BUILDING,A1, ,0,3/6/2022 15:54,2022,3,Sunday,15,,TREMONT ST,42.34942864,-71.06536641,"(42.3494286414245, -71.06536641197421)"
222012631,3115,,INVESTIGATE PERSON,A1, ,0,2/21/2022 13:39,2022,2,Monday,13,,TREMONT ST,42.34942864,-71.06536641,"(42.3494286414245, -71.06536641197421)"
222019064,3001,,DEATH INVESTIGATION,A1, ,0,3/18/2022 19:59,2022,3,Friday,19,,TREMONT ST,42.34942864,-71.06536641,"(42.3494286414245, -71.06536641197421)"
222013045,1501,,WEAPON VIOLATION - CARRY/ POSSESSING/ SALE/ TRAFFICKING/ OTHER,C11, ,0,2/23/2022 11:06,2022,2,Wednesday,11,,LEROY ST,42.30095488,-71.06537601,"(42.30095487881108, -71.06537601413638)"
222020672,3114,,INVESTIGATE PROPERTY,C11, ,0,3/24/2022 20:56,2022,3,Thursday,20,,LEROY ST,42.30095488,-71.06537601,"(42.30095487881108, -71.06537601413638)"
222010773,1831,,SICK ASSIST,D4, ,0,2/14/2022 10:54,2022,2,Monday,10,,FAY ST,42.34339173,-71.06538128,"(42.343391727408715, -71.06538127893985)"
222022554,1831,,SICK ASSIST,A1,63,0,3/31/2022 0:00,2022,3,Thursday,0,,MARTHA RD,42.36580175,-71.06538257,"(42.365801748814306, -71.06538256844745)"
222007346,3114,,INVESTIGATE PROPERTY,A1, ,0,2/1/2022 11:28,2022,2,Tuesday,11,,MARTHA RD,42.36580175,-71.06538257,"(42.365801748814306, -71.06538256844745)"
222024245,3410,,TOWED MOTOR VEHICLE,C11, ,0,4/7/2022 5:41,2022,4,Thursday,5,,QUINCY ST,42.30830767,-71.06540751,"(42.30830767425115, -71.0654075122093)"
222021547,3410,,TOWED MOTOR VEHICLE,B2, ,0,3/28/2022 9:32,2022,3,Monday,9,,HUMPHREYS ST,42.32094568,-71.06543924,"(42.32094567663666, -71.06543923850563)"
222015057,1402,,VANDALISM,C11, ,0,3/3/2022 14:18,2022,3,Thursday,14,,DRAPER ST,42.30540715,-71.06547135,"(42.30540714800679, -71.06547135152914)"
222009882,3201,,PROPERTY - LOST/ MISSING,C11, ,0,1/26/2022 0:00,2022,1,Wednesday,0,,DRAPER ST,42.30540715,-71.06547135,"(42.30540714800679, -71.06547135152914)"
222016478,3114,,INVESTIGATE PROPERTY,C11, ,0,3/8/2022 23:01,2022,3,Tuesday,23,,DRAPER ST,42.30540715,-71.06547135,"(42.30540714800679, -71.06547135152914)"
222004011,3301,,VERBAL DISPUTE,A1, ,0,1/19/2022 10:42,2022,1,Wednesday,10,,STUART ST,42.35115433,-71.06547895,"(42.35115432884978, -71.06547895359635)"
222010538,801,,ASSAULT - SIMPLE,A1, ,0,2/13/2022 3:45,2022,2,Sunday,3,,STUART ST,42.35106637,-71.06549569,"(42.35106637179275, -71.06549569082702)"
222012128,3114,,INVESTIGATE PROPERTY,A1, ,0,2/19/2022 9:16,2022,2,Saturday,9,,STUART ST,42.35106637,-71.06549569,"(42.35106637179275, -71.06549569082702)"
222017904,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,A1,121,0,3/14/2022 4:15,2022,3,Monday,4,,STUART ST,42.35106637,-71.06549569,"(42.35106637179275, -71.06549569082702)"
222013398,3114,,INVESTIGATE PROPERTY,C11, ,0,2/24/2022 0:00,2022,2,Thursday,0,,MELBOURNE ST,42.28993158,-71.0655056,"(42.28993158443098, -71.06550560072625)"
222004187,3805,,M/V ACCIDENT - POLICE VEHICLE,D4, ,0,1/19/2022 14:31,2022,1,Wednesday,14,,"ALBANY ST & MALDEN ST
BOSTON  MA 02118
UNITED STAT",42.33914,-71.06556003,"(42.33913999696642, -71.06556002661277)"
222015919,3802,,M/V ACCIDENT - PROPERTY DAMAGE,D4, ,0,3/6/2022 20:36,2022,3,Sunday,20,,"ALBANY ST & MALDEN ST
BOSTON  MA 02118
UNITED STAT",42.33914,-71.06556003,"(42.33913999696642, -71.06556002661277)"
222019683,1402,,VANDALISM,A15, ,0,3/19/2022 18:00,2022,3,Saturday,18,,MAIN ST,42.37637109,-71.06557375,"(42.37637108868749, -71.06557375371625)"
222007907,3410,,TOWED MOTOR VEHICLE,A15, ,0,2/3/2022 7:51,2022,2,Thursday,7,,BUNKER HILL ST,42.3804311,-71.06561248,"(42.38043110200745, -71.0656124810976)"
222015464,1831,,SICK ASSIST,C11, ,0,3/4/2022 21:45,2022,3,Friday,21,,DORCHESTER AVE,42.2809171,-71.06565421,"(42.28091710411096, -71.06565420698136)"
222024621,3115,,INVESTIGATE PERSON,C11, ,0,4/8/2022 12:51,2022,4,Friday,12,,BOWDOIN ST,42.30748785,-71.06566102,"(42.30748784576814, -71.06566101921965)"
222023782,423,,ASSAULT - AGGRAVATED,A15, ,0,4/5/2022 11:54,2022,4,Tuesday,11,,WASHINGTON ST,42.37341577,-71.06567171,"(42.37341576791281, -71.06567171104243)"
222015827,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,A1, ,0,3/6/2022 13:42,2022,3,Sunday,13,,MOUNT VERNON ST,42.35832312,-71.06568479,"(42.35832312382922, -71.065684785179)"
222002231,3115,,INVESTIGATE PERSON,C11,358,0,1/11/2022 17:13,2022,1,Tuesday,17,,WALDECK ST,42.29881968,-71.06570084,"(42.298819680475596, -71.0657008368923)"
222006528,619,,LARCENY ALL OTHERS,D4,162,0,1/28/2022 17:50,2022,1,Friday,17,,WASHINGTON ST,42.34432514,-71.06571148,"(42.344325136892586, -71.06571147689434)"
222000080,1831,,SICK ASSIST,C11, ,0,1/1/2022 6:41,2022,1,Saturday,6,,BROOKVALE ST,42.27894137,-71.0657329,"(42.2789413704902, -71.0657329015908)"
222014624,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,C6, ,0,3/1/2022 18:48,2022,3,Tuesday,18,,MASSACHUSETTS AVE,42.32553801,-71.06579592,"(42.32553800747192, -71.06579591901075)"
222005900,1831,,SICK ASSIST,C6, ,0,1/26/2022 11:39,2022,1,Wednesday,11,,MASSACHUSETTS AVE,42.32553801,-71.06579592,"(42.32553800747192, -71.06579591901075)"
222019772,619,,LARCENY ALL OTHERS,C6, ,0,3/21/2022 15:51,2022,3,Monday,15,,MASSACHUSETTS AVE,42.32553801,-71.06579592,"(42.32553800747192, -71.06579591901075)"
222021064,301,,ROBBERY,C6, ,0,3/26/2022 9:46,2022,3,Saturday,9,,MASSACHUSETTS AVE,42.32553801,-71.06579592,"(42.32553800747192, -71.06579591901075)"
222005596,1831,,SICK ASSIST,C6, ,0,1/25/2022 10:22,2022,1,Tuesday,10,,MASSACHUSETTS AVE,42.32553801,-71.06579592,"(42.32553800747192, -71.06579591901075)"
222010056,3006,,SICK/INJURED/MEDICAL - PERSON,C6, ,0,2/11/2022 13:25,2022,2,Friday,13,,MASSACHUSETTS AVE,42.32553801,-71.06579592,"(42.32553800747192, -71.06579591901075)"
222010244,3115,,INVESTIGATE PERSON,C11, ,0,2/12/2022 0:11,2022,2,Saturday,0,,CENTRE ST,42.29196624,-71.06580411,"(42.2919662380276, -71.06580411201213)"
222022103,3006,,SICK/INJURED/MEDICAL - PERSON,C11, ,0,3/30/2022 7:16,2022,3,Wednesday,7,,HANCOCK ST,42.31465584,-71.06581008,"(42.3146558428466, -71.06581007817879)"
222007231,2610,,TRESPASSING,B2, ,0,1/31/2022 19:23,2022,1,Monday,19,,HANCOCK ST,42.31465584,-71.06581008,"(42.3146558428466, -71.06581007817879)"
222002398,611,,LARCENY PICK-POCKET,B2,239,0,1/9/2022 9:34,2022,1,Sunday,9,,DUDLEY ST,42.31735472,-71.0658297,"(42.31735471710791, -71.06582970165483)"
222004295,2610,,TRESPASSING,B2, ,0,1/20/2022 8:50,2022,1,Thursday,8,,DUDLEY ST,42.31735472,-71.0658297,"(42.31735471710791, -71.06582970165483)"
222006379,3301,,VERBAL DISPUTE,B2, ,0,1/28/2022 10:01,2022,1,Friday,10,,DUDLEY ST,42.31735472,-71.0658297,"(42.31735471710791, -71.06582970165483)"
222019193,613,,LARCENY SHOPLIFTING,B2, ,0,3/19/2022 11:25,2022,3,Saturday,11,,DUDLEY ST,42.31735472,-71.0658297,"(42.31735471710791, -71.06582970165483)"
222022796,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2, ,0,4/1/2022 11:30,2022,4,Friday,11,,DUDLEY ST,42.31735472,-71.0658297,"(42.31735471710791, -71.06582970165483)"
222020869,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,345,0,3/25/2022 16:50,2022,3,Friday,16,,WESTVILLE ST,42.30138747,-71.0658424,"(42.301387469489995, -71.06584239529596)"
222012982,3802,,M/V ACCIDENT - PROPERTY DAMAGE,D4, ,0,2/22/2022 23:14,2022,2,Tuesday,23,,"HERALD ST & SHAWMUT AVE
BOSTON  MA 02118
UNITED ST",42.34688995,-71.06585999,"(42.346889954400865, -71.06585998823503)"
222012375,423,,ASSAULT - AGGRAVATED,C11, ,0,2/20/2022 10:39,2022,2,Sunday,10,,WHITTEMORE TER,42.31388777,-71.06586565,"(42.313887772795006, -71.06586565280914)"
222023060,1402,,VANDALISM,C11,257,0,4/1/2022 21:00,2022,4,Friday,21,,"BIRD ST & HANCOCK ST
DORCHESTER  MA 02125
UNITED S",42.31483498,-71.06587397,"(42.31483498067056, -71.06587396703375)"
222003948,724,,AUTO THEFT,C11, ,0,1/19/2022 0:00,2022,1,Wednesday,0,,"JEROME ST & HANCOCK ST
DORCHESTER  MA 02125
UNITED",42.31483498,-71.06587397,"(42.31483498067056, -71.06587396703375)"
222002955,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11, ,0,1/14/2022 14:17,2022,1,Friday,14,,FULLER ST,42.28368807,-71.06587898,"(42.28368807246142, -71.06587898097457)"
222007914,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,258,0,2/3/2022 10:33,2022,2,Thursday,10,,COLUMBIA RD,42.31635508,-71.06593853,"(42.31635508006852, -71.06593852814775)"
222009434,3807,,M/V ACCIDENT - OTHER CITY VEHICLE,B2,258,0,2/8/2022 12:30,2022,2,Tuesday,12,,COLUMBIA RD,42.31635508,-71.06593853,"(42.31635508006852, -71.06593852814775)"
222012478,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,258,0,2/20/2022 19:25,2022,2,Sunday,19,,COLUMBIA RD,42.31635508,-71.06593853,"(42.31635508006852, -71.06593852814775)"
222010220,1831,,SICK ASSIST,C11,397,0,2/11/2022 21:40,2022,2,Friday,21,,MELBOURNE ST,42.29109287,-71.06594539,"(42.29109287340761, -71.06594539035744)"
222008401,3410,,TOWED MOTOR VEHICLE,A1, ,0,2/5/2022 5:43,2022,2,Saturday,5,,WARRENTON ST,42.35002128,-71.06595675,"(42.35002127719185, -71.06595675300073)"
222018972,3802,,M/V ACCIDENT - PROPERTY DAMAGE,C6, ,0,3/18/2022 16:03,2022,3,Friday,16,,NEWMARKET SQ,42.3291585,-71.0659665,"(42.329158501964, -71.0659664978708)"
222006854,3301,,VERBAL DISPUTE,C6, ,0,1/30/2022 13:09,2022,1,Sunday,13,,NEWMARKET SQ,42.32754043,-71.06598386,"(42.327540430433224, -71.06598386164616)"
222007679,1831,,SICK ASSIST,C11,334,0,2/2/2022 15:12,2022,2,Wednesday,15,,QUINCY ST,42.30887534,-71.06601232,"(42.30887534260011, -71.06601231730536)"
222021293,3802,,M/V ACCIDENT - PROPERTY DAMAGE,C11, ,0,3/27/2022 2:19,2022,3,Sunday,2,,LONGFELLOW ST,42.30269797,-71.0660148,"(42.302697972121585, -71.06601479989696)"
222016865,613,,LARCENY SHOPLIFTING,A15, ,0,3/10/2022 14:50,2022,3,Thursday,14,,MAIN ST,42.37669967,-71.06602151,"(42.37669966735534, -71.06602151271039)"
222021222,1831,,SICK ASSIST,C11, ,0,3/26/2022 18:42,2022,3,Saturday,18,,BAILEY ST,42.28466568,-71.06602188,"(42.28466568094173, -71.06602187804724)"
222024759,3207,,PROPERTY - FOUND,C11, ,0,4/8/2022 19:43,2022,4,Friday,19,,BAILEY ST,42.28466568,-71.06602188,"(42.28466568094173, -71.06602187804724)"
222004580,2610,,TRESPASSING,C11, ,0,1/21/2022 11:50,2022,1,Friday,11,,BAILEY ST,42.28466568,-71.06602188,"(42.28466568094173, -71.06602187804724)"
222024614,3201,,PROPERTY - LOST/ MISSING,A1, ,0,4/8/2022 12:15,2022,4,Friday,12,,WARRENTON ST,42.35066174,-71.06602232,"(42.350661739044675, -71.0660223169682)"
222022925,1402,,VANDALISM,A1, ,0,4/2/2022 2:01,2022,4,Saturday,2,,WARRENTON ST,42.35066174,-71.06602232,"(42.350661739044675, -71.0660223169682)"
222004796,3410,,TOWED MOTOR VEHICLE,A1, ,0,1/22/2022 0:56,2022,1,Saturday,0,,WARRENTON ST,42.35066174,-71.06602232,"(42.350661739044675, -71.0660223169682)"
222002113,3410,,TOWED MOTOR VEHICLE,A15, ,0,1/11/2022 6:51,2022,1,Tuesday,6,,SULLIVAN ST,42.37843913,-71.06603745,"(42.37843913395613, -71.06603744534452)"
222003190,3410,,TOWED MOTOR VEHICLE,C11, ,0,1/15/2022 12:41,2022,1,Saturday,12,,"HANCOCK ST & UPHAM AVE
DORCHESTER  MA 02125
UNITED",42.31531497,-71.06605106,"(42.31531496849298, -71.06605105629555)"
222005224,1831,,SICK ASSIST,B2, ,0,1/23/2022 19:17,2022,1,Sunday,19,,WENDOVER ST,42.31882655,-71.06605368,"(42.318826552327735, -71.06605368081075)"
222000107,3115,,INVESTIGATE PERSON,C11, ,0,1/1/2022 10:42,2022,1,Saturday,10,,MERCIER AVE,42.28279696,-71.06605881,"(42.282796961819585, -71.0660588058263)"
222023151,735,,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),C11, ,0,4/2/2022 22:12,2022,4,Saturday,22,,MERCIER AVE,42.28279696,-71.06605881,"(42.282796961819585, -71.0660588058263)"
222020816,3115,,INVESTIGATE PERSON,C11, ,0,3/25/2022 12:34,2022,3,Friday,12,,HAMILTON ST,42.30500848,-71.06606441,"(42.30500848421405, -71.06606440996845)"
222013899,3115,,INVESTIGATE PERSON,A1, ,0,2/26/2022 20:53,2022,2,Saturday,20,,TREMONT ST,42.34868544,-71.06608848,"(42.3486854384538, -71.06608847602931)"
222006418,3821,,M/V ACCIDENT - INVOLVING PEDESTRIAN - NO INJURY,D4, ,0,1/28/2022 13:03,2022,1,Friday,13,,HARRISON AVE,42.34211488,-71.06611075,"(42.34211487769956, -71.06611075183204)"
222008783,3805,,M/V ACCIDENT - POLICE VEHICLE,B2,332,0,2/6/2022 20:43,2022,2,Sunday,20,,HANCOCK ST,42.31558145,-71.0661489,"(42.31558145358569, -71.06614890103059)"
222004891,3114,,INVESTIGATE PROPERTY,A1, ,0,1/22/2022 13:09,2022,1,Saturday,13,,MYRTLE ST,42.35932634,-71.06615272,"(42.35932634032012, -71.06615272141232)"
222012063,801,,ASSAULT - SIMPLE,C11, ,0,2/19/2022 0:36,2022,2,Saturday,0,,BOWDOIN ST,42.30703835,-71.06615319,"(42.307038349105625, -71.0661531873317)"
222011804,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,340,0,2/18/2022 8:20,2022,2,Friday,8,,BOWDOIN ST,42.30703835,-71.06615319,"(42.307038349105625, -71.0661531873317)"
222020955,3115,,INVESTIGATE PERSON,C11, ,0,3/25/2022 21:08,2022,3,Friday,21,,BOWDOIN ST,42.30703835,-71.06615319,"(42.307038349105625, -71.0661531873317)"
222008785,801,,ASSAULT - SIMPLE,C11, ,0,2/6/2022 20:13,2022,2,Sunday,20,,BOWDOIN ST,42.30703835,-71.06615319,"(42.307038349105625, -71.0661531873317)"
222009982,3410,,TOWED MOTOR VEHICLE,A15, ,0,2/11/2022 8:11,2022,2,Friday,8,,BUNKER HILL ST,42.38071612,-71.06618257,"(42.380716123807495, -71.0661825748214)"
222009043,3301,,VERBAL DISPUTE,A15, ,0,2/7/2022 19:34,2022,2,Monday,19,,"SULLIVAN ST & HIGH ST
CHARLESTOWN  MA 02129
UNITED",42.37834804,-71.06621595,"(42.37834803810297, -71.06621594848458)"
222010815,3802,,M/V ACCIDENT - PROPERTY DAMAGE,B2, ,0,2/14/2022 13:14,2022,2,Monday,13,,"BELDEN ST & DUDLEY ST
DORCHESTER  MA 02125
UNITED ",42.31754704,-71.06623094,"(42.31754703716466, -71.0662309419858)"
222022379,3006,,SICK/INJURED/MEDICAL - PERSON,C11, ,0,3/31/2022 6:32,2022,3,Thursday,6,,DORCHESTER AVE & BROOKVALE ST,42.278834,-71.06623795,"(42.27883399668823, -71.06623794552819)"
222008298,3803,,M/V ACCIDENT - PERSONAL INJURY,B2, ,0,2/4/2022 17:52,2022,2,Friday,17,,COLUMBIA RD,42.315969,-71.066253,"(42.31596900051565, -71.06625300015122)"
222008836,3830,,M/V - LEAVING SCENE - PERSONAL INJURY,B2, ,0,2/7/2022 4:44,2022,2,Monday,4,,"HANCOCK ST & COLUMBIA RD
DORCHESTER  MA 02125
UNIT",42.31583497,-71.06631,"(42.315834968058915, -71.06630999840131)"
222004169,301,,ROBBERY,B2, ,0,1/19/2022 19:07,2022,1,Wednesday,19,,"HANCOCK ST & COLUMBIA RD
DORCHESTER  MA 02125
UNIT",42.31583497,-71.06631,"(42.315834968058915, -71.06630999840131)"
222024646,3006,,SICK/INJURED/MEDICAL - PERSON,C11, ,0,4/8/2022 13:12,2022,4,Friday,13,,TALBOT AVE,42.28863812,-71.06631579,"(42.28863811567241, -71.06631578874038)"
222012551,1831,,SICK ASSIST,C11, ,0,2/21/2022 8:27,2022,2,Monday,8,,TALBOT AVE,42.28863812,-71.06631579,"(42.28863811567241, -71.06631578874038)"
222010403,2907,,VAL - OPERATING AFTER REV/SUSP.,C11, ,0,2/12/2022 17:11,2022,2,Saturday,17,,TALBOT AVE,42.28863812,-71.06631579,"(42.28863811567241, -71.06631578874038)"
222019995,1831,,SICK ASSIST,C11, ,0,3/22/2022 13:38,2022,3,Tuesday,13,,TALBOT AVE,42.28863812,-71.06631579,"(42.28863811567241, -71.06631578874038)"
222004299,3410,,TOWED MOTOR VEHICLE,C11, ,0,1/20/2022 11:35,2022,1,Thursday,11,,ALBAN ST,42.28721616,-71.06633771,"(42.28721616250814, -71.06633770634261)"
222018939,3106,,PROPERTY - ACCIDENTAL DAMAGE,C11, ,0,3/18/2022 13:08,2022,3,Friday,13,,PARK ST,42.29703526,-71.06633929,"(42.29703525768273, -71.06633928681143)"
222009735,3410,,TOWED MOTOR VEHICLE,A1,67,0,2/10/2022 12:30,2022,2,Thursday,12,,IRVING ST,42.35995206,-71.06635259,"(42.35995206097407, -71.0663525940708)"
222006375,1402,,VANDALISM,C11, ,0,1/28/2022 9:52,2022,1,Friday,9,,DORCHESTER AVE,42.2783992,-71.06636305,"(42.27839920113053, -71.06636305093119)"
222009275,3410,,TOWED MOTOR VEHICLE,A1, ,0,2/8/2022 16:52,2022,2,Tuesday,16,,IRVING ST,42.36073358,-71.0663758,"(42.36073358290625, -71.06637580319571)"
222018012,1831,,SICK ASSIST,A15,58,0,3/15/2022 3:53,2022,3,Tuesday,3,,MAIN ST,42.37696765,-71.06638351,"(42.37696764850063, -71.06638351451842)"
222006335,3006,,SICK/INJURED/MEDICAL - PERSON,B2, ,0,1/28/2022 5:42,2022,1,Friday,5,,"COLUMBIA RD & HANCOCK ST
DORCHESTER  MA 02125
UNIT",42.31566997,-71.06641303,"(42.31566997196082, -71.06641302576261)"
222013997,3018,,SICK/INJURED/MEDICAL - POLICE,B2,184,0,2/27/2022 10:15,2022,2,Sunday,10,,GROOM ST,42.32019752,-71.06641761,"(42.32019752446048, -71.06641760583173)"
222022405,3115,,INVESTIGATE PERSON,D4, ,0,3/31/2022 9:02,2022,3,Thursday,9,,WASHINGTON ST,42.34334672,-71.06643142,"(42.34334672152103, -71.0664314161937)"
222003086,423,,ASSAULT - AGGRAVATED,C11, ,1,1/14/2022 22:29,2022,1,Friday,22,,CENTRE ST,42.29176926,-71.0664522,"(42.29176925795394, -71.06645219530192)"
222013229,1831,,SICK ASSIST,A1,121,0,2/23/2022 11:20,2022,2,Wednesday,11,,STUART ST,42.35099438,-71.06645588,"(42.35099438293748, -71.06645587770991)"
222005088,3007,,SUDDEN DEATH,A1, ,0,1/23/2022 9:10,2022,1,Sunday,9,,HAWTHORNE PL,42.3638849,-71.066484,"(42.363884904754165, -71.06648399955013)"
222019381,301,,ROBBERY,A1, ,0,3/20/2022 2:27,2022,3,Sunday,2,,MARGINAL RD,42.34780736,-71.06650245,"(42.347807360488794, -71.06650245209731)"
222015030,1402,,VANDALISM,B2, ,0,3/3/2022 12:53,2022,3,Thursday,12,,"VIRGINIA ST & DUDLEY ST
DORCHESTER  MA 02125
UNITE",42.31766395,-71.06650903,"(42.317663954769, -71.06650903194333)"
222018714,1831,,SICK ASSIST,B2, ,0,3/17/2022 0:00,2022,3,Thursday,0,,COLUMBIA RD,42.31571597,-71.06650984,"(42.315715974649, -71.0665098379801)"
222024311,724,,AUTO THEFT,C11,340,0,4/7/2022 0:00,2022,4,Thursday,0,,"DRAPER ST & BOWDOIN ST
BOSTON  MA 02122
UNITED STA",42.30671002,-71.06651005,"(42.30671001842651, -71.06651004540194)"
222004473,3006,,SICK/INJURED/MEDICAL - PERSON,A1, ,0,1/20/2022 22:05,2022,1,Thursday,22,,"MELROSE ST & CHARLES ST S
BOSTON  MA 02116
UNITED ",42.34968296,-71.06656104,"(42.34968296487732, -71.066561039594)"
222008629,3115,,INVESTIGATE PERSON,A1, ,0,2/6/2022 2:53,2022,2,Sunday,2,,"WARRENTON PL & CHARLES ST S
BOSTON  MA 02116
UNITE",42.34968296,-71.06656104,"(42.34968296487732, -71.066561039594)"
222004392,735,,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),C6, ,0,1/20/2022 17:42,2022,1,Thursday,17,,"TOPEKA ST & S BAY AVE
ROXBURY  MA 02118
UNITED STA",42.33392497,-71.06656595,"(42.333924966391336, -71.06656594742304)"
222013183,1831,,SICK ASSIST,A1,67,0,2/23/2022 0:00,2022,2,Wednesday,0,,MYRTLE ST,42.35931872,-71.0665918,"(42.35931871750865, -71.06659179658259)"
222022883,1831,,SICK ASSIST,C11,341,0,4/1/2022 19:05,2022,4,Friday,19,,HAMILTON ST,42.30587884,-71.06663793,"(42.30587884135337, -71.06663793062718)"
222006486,3115,,INVESTIGATE PERSON,C11, ,0,1/28/2022 16:14,2022,1,Friday,16,,QUINCY ST,42.30947016,-71.06664424,"(42.309470159948226, -71.0666442392797)"
222014192,615,,LARCENY THEFT OF MV PARTS & ACCESSORIES,C6, ,0,2/28/2022 8:27,2022,2,Monday,8,,NEWMARKET SQ,42.33004787,-71.0666544,"(42.33004787197021, -71.06665439807715)"
222014487,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,C6, ,0,2/25/2022 16:00,2022,2,Friday,16,,NEWMARKET SQ,42.33004787,-71.0666544,"(42.33004787197021, -71.06665439807715)"
222014300,615,,LARCENY THEFT OF MV PARTS & ACCESSORIES,C6, ,0,2/27/2022 12:00,2022,2,Sunday,12,,NEWMARKET SQ,42.33004787,-71.0666544,"(42.33004787197021, -71.06665439807715)"
222014489,615,,LARCENY THEFT OF MV PARTS & ACCESSORIES,C6, ,0,2/26/2022 14:00,2022,2,Saturday,14,,NEWMARKET SQ,42.33004787,-71.0666544,"(42.33004787197021, -71.06665439807715)"
222003695,3201,,PROPERTY - LOST/ MISSING,A1, ,0,1/17/2022 20:11,2022,1,Monday,20,,CHARLES ST S,42.35031462,-71.06670795,"(42.3503146186918, -71.06670795181358)"
222011955,619,,LARCENY ALL OTHERS,A1, ,0,2/18/2022 16:00,2022,2,Friday,16,,BEACON ST,42.35678442,-71.06670844,"(42.3567844220832, -71.06670844476925)"
222009798,2905,,VAL - VIOLATION OF AUTO LAW,C11, ,0,2/10/2022 16:26,2022,2,Thursday,16,,"LEROY ST & GENEVA AVE
BOSTON  MA 02122
UNITED STAT",42.30060997,-71.06670995,"(42.30060997426704, -71.06670995240839)"
222009511,1832,,SICK ASSIST - DRUG RELATED ILLNESS,C11, ,0,2/9/2022 16:29,2022,2,Wednesday,16,,"CENTRE ST & ALLSTON ST
DORCHESTER  MA 02124
UNITED",42.29168996,-71.06671096,"(42.29168996438203, -71.06671095940321)"
